date,game_mode,region,map,tier,hero,role,pick_rate,win_rate
2026-01-29,quickplay,Europe,oasis,All,메이,DAMAGE,6.7,52.4
2026-01-29,quickplay,Europe,oasis,All,모이라,SUPPORT,25.1,50.5
2026-01-29,quickplay,Europe,oasis,All,바스티온,DAMAGE,14.9,51.1
2026-01-29,quickplay,Europe,oasis,All,바티스트,SUPPORT,8.2,49.2
2026-01-29,quickplay,Europe,oasis,All,벤데타,DAMAGE,14.4,54.1
2026-01-29,quickplay,Europe,oasis,All,벤처,DAMAGE,3.9,51.0
2026-01-29,quickplay,Europe,oasis,All,브리기테,SUPPORT,7.3,53.7
2026-01-29,quickplay,Europe,oasis,All,소전,DAMAGE,11.4,46.7
2026-01-29,quickplay,Europe,oasis,All,솔저: 76,DAMAGE,17.5,49.8
2026-01-29,quickplay,Europe,oasis,All,솜브라,DAMAGE,7.9,47.0
2026-01-29,quickplay,Europe,oasis,All,시그마,TANK,8.3,53.1
2026-01-29,quickplay,Europe,oasis,All,시메트라,DAMAGE,3.8,54.8
2026-01-29,quickplay,Europe,oasis,All,아나,SUPPORT,30.2,47.9
2026-01-29,quickplay,Europe,oasis,All,애쉬,DAMAGE,15.2,49.3
2026-01-29,quickplay,Europe,oasis,All,에코,DAMAGE,7.0,48.7
2026-01-29,quickplay,Europe,oasis,All,오리사,TANK,10.2,47.2
2026-01-29,quickplay,Europe,oasis,All,우양,SUPPORT,10.4,51.2
2026-01-29,quickplay,Europe,oasis,All,위도우메이커,DAMAGE,5.3,41.7
2026-01-29,quickplay,Europe,oasis,All,윈스턴,TANK,3.4,50.6
2026-01-29,quickplay,Europe,oasis,All,일리아리,SUPPORT,10.3,54.4
2026-01-29,quickplay,Europe,oasis,All,자리야,TANK,6.3,50.3
2026-01-29,quickplay,Europe,oasis,All,정커퀸,TANK,6.7,54.7
2026-01-29,quickplay,Europe,oasis,All,정크랫,DAMAGE,12.2,50.9
2026-01-29,quickplay,Europe,oasis,All,젠야타,SUPPORT,13.3,53.5
2026-01-29,quickplay,Europe,oasis,All,주노,SUPPORT,18.3,50.8
2026-01-29,quickplay,Europe,oasis,All,캐서디,DAMAGE,21.9,49.3
2026-01-29,quickplay,Europe,oasis,All,키리코,SUPPORT,22.2,46.5
2026-01-29,quickplay,Europe,oasis,All,토르비욘,DAMAGE,4.8,55.9
2026-01-29,quickplay,Europe,oasis,All,트레이서,DAMAGE,5.1,48.1
2026-01-29,quickplay,Europe,oasis,All,파라,DAMAGE,5.5,51.8
2026-01-29,quickplay,Europe,oasis,All,프레야,DAMAGE,6.8,44.5
2026-01-29,quickplay,Europe,oasis,All,한조,DAMAGE,11.5,49.2
2026-01-29,quickplay,Europe,oasis,All,해저드,TANK,3.5,48.8
2026-01-29,quickplay,Europe,ilios,All,D.Va,TANK,10.4,49.6
2026-01-29,quickplay,Europe,ilios,All,겐지,DAMAGE,13.1,50.7
2026-01-29,quickplay,Europe,ilios,All,둠피스트,TANK,13.1,49.1
2026-01-29,quickplay,Europe,ilios,All,라마트라,TANK,6.1,49.7
2026-01-29,quickplay,Europe,ilios,All,라이프위버,SUPPORT,15.3,46.1
2026-01-29,quickplay,Europe,ilios,All,라인하르트,TANK,10.6,53.0
2026-01-29,quickplay,Europe,ilios,All,레킹볼,TANK,3.9,47.3
2026-01-29,quickplay,Europe,ilios,All,로드호그,TANK,16.1,49.7
2026-01-29,quickplay,Europe,ilios,All,루시우,SUPPORT,23.4,57.5
2026-01-29,quickplay,Europe,ilios,All,리퍼,DAMAGE,10.7,53.8
2026-01-29,quickplay,Europe,ilios,All,마우가,TANK,4.5,49.5
2026-01-29,quickplay,Europe,ilios,All,메르시,SUPPORT,30.1,49.6
2026-01-29,quickplay,Europe,ilios,All,메이,DAMAGE,5.9,51.9
2026-01-29,quickplay,Europe,ilios,All,모이라,SUPPORT,23.6,49.3
2026-01-29,quickplay,Europe,ilios,All,바스티온,DAMAGE,13.5,50.2
2026-01-29,quickplay,Europe,ilios,All,바티스트,SUPPORT,7.0,46.9
2026-01-29,quickplay,Europe,ilios,All,벤데타,DAMAGE,14.2,54.2
2026-01-29,quickplay,Europe,ilios,All,벤처,DAMAGE,5.2,53.2
2026-01-29,quickplay,Europe,ilios,All,브리기테,SUPPORT,7.8,54.1
2026-01-29,quickplay,Europe,ilios,All,소전,DAMAGE,9.9,45.5
2026-01-29,quickplay,Europe,ilios,All,솔저: 76,DAMAGE,15.9,48.1
2026-01-29,quickplay,Europe,ilios,All,솜브라,DAMAGE,7.7,47.5
2026-01-29,quickplay,Europe,ilios,All,시그마,TANK,6.7,51.9
2026-01-29,quickplay,Europe,ilios,All,시메트라,DAMAGE,3.9,57.3
2026-01-29,quickplay,Europe,ilios,All,아나,SUPPORT,25.6,46.2
2026-01-29,quickplay,Europe,ilios,All,애쉬,DAMAGE,15.0,48.1
2026-01-29,quickplay,Europe,ilios,All,에코,DAMAGE,8.4,51.4
2026-01-29,quickplay,Europe,ilios,All,오리사,TANK,11.9,47.9
2026-01-29,quickplay,Europe,ilios,All,우양,SUPPORT,9.0,49.8
2026-01-29,quickplay,Europe,ilios,All,위도우메이커,DAMAGE,7.8,42.5
2026-01-29,quickplay,Europe,ilios,All,윈스턴,TANK,3.4,51.3
2026-01-29,quickplay,Europe,ilios,All,일리아리,SUPPORT,9.3,53.5
2026-01-29,quickplay,Europe,ilios,All,자리야,TANK,4.6,47.2
2026-01-29,quickplay,Europe,ilios,All,정커퀸,TANK,5.6,53.7
2026-01-29,quickplay,Europe,ilios,All,정크랫,DAMAGE,13.4,52.5
2026-01-29,quickplay,Europe,ilios,All,젠야타,SUPPORT,11.5,52.8
2026-01-29,quickplay,Europe,ilios,All,주노,SUPPORT,17.4,50.2
2026-01-29,quickplay,Europe,ilios,All,캐서디,DAMAGE,18.9,47.0
2026-01-29,quickplay,Europe,ilios,All,키리코,SUPPORT,19.9,46.1
2026-01-29,quickplay,Europe,ilios,All,토르비욘,DAMAGE,4.4,55.8
2026-01-29,quickplay,Europe,ilios,All,트레이서,DAMAGE,4.5,47.6
2026-01-29,quickplay,Europe,ilios,All,파라,DAMAGE,10.1,55.4
2026-01-29,quickplay,Europe,ilios,All,프레야,DAMAGE,7.1,45.1
2026-01-29,quickplay,Europe,ilios,All,한조,DAMAGE,10.5,47.8
2026-01-29,quickplay,Europe,ilios,All,해저드,TANK,3.3,50.8
2026-01-29,quickplay,Europe,route-66,All,D.Va,TANK,11.3,47.4
2026-01-29,quickplay,Europe,route-66,All,겐지,DAMAGE,11.8,51.4
2026-01-29,quickplay,Europe,route-66,All,둠피스트,TANK,10.6,49.3
2026-01-29,quickplay,Europe,route-66,All,라마트라,TANK,8.5,50.9
2026-01-29,quickplay,Europe,route-66,All,라이프위버,SUPPORT,13.8,47.9
2026-01-29,quickplay,Europe,route-66,All,라인하르트,TANK,13.7,53.8
2026-01-29,quickplay,Europe,route-66,All,레킹볼,TANK,3.5,51.5
2026-01-29,quickplay,Europe,route-66,All,로드호그,TANK,7.5,44.2
2026-01-29,quickplay,Europe,route-66,All,루시우,SUPPORT,7.5,52.0
2026-01-29,quickplay,Europe,route-66,All,리퍼,DAMAGE,8.0,53.4
2026-01-29,quickplay,Europe,route-66,All,마우가,TANK,5.0,50.2
2026-01-29,quickplay,Europe,route-66,All,메르시,SUPPORT,33.9,49.1
2026-01-29,quickplay,Europe,route-66,All,메이,DAMAGE,5.7,55.2
2026-01-29,quickplay,Europe,route-66,All,모이라,SUPPORT,20.8,49.0
2026-01-29,quickplay,Europe,route-66,All,바스티온,DAMAGE,15.5,49.2
2026-01-29,quickplay,Europe,route-66,All,바티스트,SUPPORT,8.3,48.0
2026-01-29,quickplay,Europe,route-66,All,벤데타,DAMAGE,11.6,55.5
2026-01-29,quickplay,Europe,route-66,All,벤처,DAMAGE,3.1,53.5
2026-01-29,quickplay,Europe,route-66,All,브리기테,SUPPORT,5.0,54.0
2026-01-29,quickplay,Europe,route-66,All,소전,DAMAGE,11.0,45.3
2026-01-29,quickplay,Europe,route-66,All,솔저: 76,DAMAGE,17.2,49.0
2026-01-29,quickplay,Europe,route-66,All,솜브라,DAMAGE,6.9,47.2
2026-01-29,quickplay,Europe,route-66,All,시그마,TANK,11.6,55.0
2026-01-29,quickplay,Europe,route-66,All,시메트라,DAMAGE,2.7,52.0
2026-01-29,quickplay,Europe,route-66,All,아나,SUPPORT,34.5,48.1
2026-01-29,quickplay,Europe,route-66,All,애쉬,DAMAGE,21.6,51.6
2026-01-29,quickplay,Europe,route-66,All,에코,DAMAGE,6.6,49.7
2026-01-29,quickplay,Europe,route-66,All,오리사,TANK,10.9,45.8
2026-01-29,quickplay,Europe,route-66,All,우양,SUPPORT,10.1,51.9
2026-01-29,quickplay,Europe,route-66,All,위도우메이커,DAMAGE,14.1,44.8
2026-01-29,quickplay,Europe,route-66,All,윈스턴,TANK,3.6,50.6
2026-01-29,quickplay,Europe,route-66,All,일리아리,SUPPORT,11.7,54.2
2026-01-29,quickplay,Europe,route-66,All,자리야,TANK,5.2,47.5
2026-01-29,quickplay,Europe,route-66,All,정커퀸,TANK,5.4,53.0
2026-01-29,quickplay,Europe,route-66,All,정크랫,DAMAGE,12.0,52.7
2026-01-29,quickplay,Europe,route-66,All,젠야타,SUPPORT,14.1,56.1
2026-01-29,quickplay,Europe,route-66,All,주노,SUPPORT,18.7,50.0
2026-01-29,quickplay,Europe,route-66,All,캐서디,DAMAGE,17.6,47.2
2026-01-29,quickplay,Europe,route-66,All,키리코,SUPPORT,21.6,47.2
2026-01-29,quickplay,Europe,route-66,All,토르비욘,DAMAGE,5.1,56.6
2026-01-29,quickplay,Europe,route-66,All,트레이서,DAMAGE,3.2,46.4
2026-01-29,quickplay,Europe,route-66,All,파라,DAMAGE,4.9,52.3
2026-01-29,quickplay,Europe,route-66,All,프레야,DAMAGE,7.9,45.5
2026-01-29,quickplay,Europe,route-66,All,한조,DAMAGE,13.5,49.5
2026-01-29,quickplay,Europe,route-66,All,해저드,TANK,3.1,49.8
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,D.Va,TANK,13.7,49.0
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,겐지,DAMAGE,12.8,52.0
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,둠피스트,TANK,11.6,49.6
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,라마트라,TANK,7.6,50.0
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,라이프위버,SUPPORT,14.7,48.2
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,라인하르트,TANK,11.6,52.5
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,레킹볼,TANK,3.8,51.1
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,로드호그,TANK,7.2,43.4
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,루시우,SUPPORT,7.7,51.3
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,리퍼,DAMAGE,8.5,52.0
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,마우가,TANK,4.8,49.8
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,메르시,SUPPORT,33.8,49.2
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,메이,DAMAGE,5.3,53.9
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,모이라,SUPPORT,20.5,49.2
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,바스티온,DAMAGE,14.7,49.7
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,바티스트,SUPPORT,8.7,48.2
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,벤데타,DAMAGE,12.2,55.1
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,벤처,DAMAGE,3.0,52.5
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,브리기테,SUPPORT,5.1,54.1
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,소전,DAMAGE,10.5,45.4
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,솔저: 76,DAMAGE,17.5,49.3
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,솜브라,DAMAGE,7.3,46.9
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,시그마,TANK,10.3,54.6
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,시메트라,DAMAGE,2.7,53.2
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,아나,SUPPORT,33.6,48.1
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,애쉬,DAMAGE,21.2,53.6
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,에코,DAMAGE,7.3,50.3
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,오리사,TANK,10.2,45.2
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,우양,SUPPORT,9.7,51.2
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,위도우메이커,DAMAGE,15.2,45.5
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,윈스턴,TANK,6.7,53.9
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,일리아리,SUPPORT,11.4,54.2
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,자리야,TANK,4.5,48.1
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,정커퀸,TANK,4.6,54.6
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,정크랫,DAMAGE,11.0,51.2
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,젠야타,SUPPORT,13.4,55.3
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,주노,SUPPORT,18.9,50.7
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,캐서디,DAMAGE,16.4,46.7
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,키리코,SUPPORT,22.5,47.4
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,토르비욘,DAMAGE,4.9,56.5
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,트레이서,DAMAGE,3.7,47.5
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,파라,DAMAGE,5.0,51.3
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,프레야,DAMAGE,7.9,44.5
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,한조,DAMAGE,12.8,49.0
2026-01-29,quickplay,Europe,watchpoint-gibraltar,All,해저드,TANK,3.4,49.2
2026-01-29,quickplay,Europe,dorado,All,D.Va,TANK,11.9,47.9
2026-01-29,quickplay,Europe,dorado,All,겐지,DAMAGE,13.1,51.2
2026-01-29,quickplay,Europe,dorado,All,둠피스트,TANK,11.8,50.0
2026-01-29,quickplay,Europe,dorado,All,라마트라,TANK,7.8,50.1
2026-01-29,quickplay,Europe,dorado,All,라이프위버,SUPPORT,14.0,48.7
2026-01-29,quickplay,Europe,dorado,All,라인하르트,TANK,13.3,53.3
2026-01-29,quickplay,Europe,dorado,All,레킹볼,TANK,3.6,52.1
2026-01-29,quickplay,Europe,dorado,All,로드호그,TANK,7.5,44.3
2026-01-29,quickplay,Europe,dorado,All,루시우,SUPPORT,7.5,51.6
2026-01-29,quickplay,Europe,dorado,All,리퍼,DAMAGE,9.2,52.9
2026-01-29,quickplay,Europe,dorado,All,마우가,TANK,4.9,49.9
2026-01-29,quickplay,Europe,dorado,All,메르시,SUPPORT,34.0,49.4
2026-01-29,quickplay,Europe,dorado,All,메이,DAMAGE,5.8,54.9
2026-01-29,quickplay,Europe,dorado,All,모이라,SUPPORT,21.5,49.0
2026-01-29,quickplay,Europe,dorado,All,바스티온,DAMAGE,14.8,49.8
2026-01-29,quickplay,Europe,dorado,All,바티스트,SUPPORT,8.7,48.1
2026-01-29,quickplay,Europe,dorado,All,벤데타,DAMAGE,13.1,55.9
2026-01-29,quickplay,Europe,dorado,All,벤처,DAMAGE,3.4,53.5
2026-01-29,quickplay,Europe,dorado,All,브리기테,SUPPORT,5.7,54.5
2026-01-29,quickplay,Europe,dorado,All,소전,DAMAGE,10.5,43.8
2026-01-29,quickplay,Europe,dorado,All,솔저: 76,DAMAGE,16.6,48.6
2026-01-29,quickplay,Europe,dorado,All,솜브라,DAMAGE,7.3,47.9
2026-01-29,quickplay,Europe,dorado,All,시그마,TANK,10.5,53.2
2026-01-29,quickplay,Europe,dorado,All,시메트라,DAMAGE,3.3,53.2
2026-01-29,quickplay,Europe,dorado,All,아나,SUPPORT,32.7,47.8
2026-01-29,quickplay,Europe,dorado,All,애쉬,DAMAGE,19.6,52.5
2026-01-29,quickplay,Europe,dorado,All,에코,DAMAGE,7.5,51.6
2026-01-29,quickplay,Europe,dorado,All,오리사,TANK,10.3,46.1
2026-01-29,quickplay,Europe,dorado,All,우양,SUPPORT,10.2,52.3
2026-01-29,quickplay,Europe,dorado,All,위도우메이커,DAMAGE,11.2,44.6
2026-01-29,quickplay,Europe,dorado,All,윈스턴,TANK,4.7,52.1
2026-01-29,quickplay,Europe,dorado,All,일리아리,SUPPORT,12.0,55.3
2026-01-29,quickplay,Europe,dorado,All,자리야,TANK,5.1,48.8
2026-01-29,quickplay,Europe,dorado,All,정커퀸,TANK,5.2,54.2
2026-01-29,quickplay,Europe,dorado,All,정크랫,DAMAGE,13.2,51.6
2026-01-29,quickplay,Europe,dorado,All,젠야타,SUPPORT,13.3,55.8
2026-01-29,quickplay,Europe,dorado,All,주노,SUPPORT,18.4,49.5
2026-01-29,quickplay,Europe,dorado,All,캐서디,DAMAGE,17.8,46.2
2026-01-29,quickplay,Europe,dorado,All,키리코,SUPPORT,22.0,46.4
2026-01-29,quickplay,Europe,dorado,All,토르비욘,DAMAGE,4.8,54.5
2026-01-29,quickplay,Europe,dorado,All,트레이서,DAMAGE,3.4,46.8
2026-01-29,quickplay,Europe,dorado,All,파라,DAMAGE,5.2,51.0
2026-01-29,quickplay,Europe,dorado,All,프레야,DAMAGE,7.5,43.8
2026-01-29,quickplay,Europe,dorado,All,한조,DAMAGE,12.6,50.4
2026-01-29,quickplay,Europe,dorado,All,해저드,TANK,3.6,49.5
2026-01-29,quickplay,Europe,rialto,All,D.Va,TANK,9.8,46.2
2026-01-29,quickplay,Europe,rialto,All,겐지,DAMAGE,12.2,51.0
2026-01-29,quickplay,Europe,rialto,All,둠피스트,TANK,12.6,50.0
2026-01-29,quickplay,Europe,rialto,All,라마트라,TANK,7.7,49.2
2026-01-29,quickplay,Europe,rialto,All,라이프위버,SUPPORT,14.3,45.9
2026-01-29,quickplay,Europe,rialto,All,라인하르트,TANK,13.6,54.7
2026-01-29,quickplay,Europe,rialto,All,레킹볼,TANK,3.4,48.8
2026-01-29,quickplay,Europe,rialto,All,로드호그,TANK,10.3,46.0
2026-01-29,quickplay,Europe,rialto,All,루시우,SUPPORT,10.2,53.1
2026-01-29,quickplay,Europe,rialto,All,리퍼,DAMAGE,7.2,52.6
2026-01-29,quickplay,Europe,rialto,All,마우가,TANK,4.6,49.1
2026-01-29,quickplay,Europe,rialto,All,메르시,SUPPORT,32.7,48.5
2026-01-29,quickplay,Europe,rialto,All,메이,DAMAGE,5.7,55.7
2026-01-29,quickplay,Europe,rialto,All,모이라,SUPPORT,18.0,48.9
2026-01-29,quickplay,Europe,rialto,All,바스티온,DAMAGE,14.9,50.7
2026-01-29,quickplay,Europe,rialto,All,바티스트,SUPPORT,7.8,47.7
2026-01-29,quickplay,Europe,rialto,All,벤데타,DAMAGE,11.8,55.2
2026-01-29,quickplay,Europe,rialto,All,벤처,DAMAGE,3.4,53.6
2026-01-29,quickplay,Europe,rialto,All,브리기테,SUPPORT,5.1,54.6
2026-01-29,quickplay,Europe,rialto,All,소전,DAMAGE,11.0,45.4
2026-01-29,quickplay,Europe,rialto,All,솔저: 76,DAMAGE,15.9,48.7
2026-01-29,quickplay,Europe,rialto,All,솜브라,DAMAGE,6.5,47.8
2026-01-29,quickplay,Europe,rialto,All,시그마,TANK,11.0,55.5
2026-01-29,quickplay,Europe,rialto,All,시메트라,DAMAGE,2.7,52.7
2026-01-29,quickplay,Europe,rialto,All,아나,SUPPORT,37.8,48.3
2026-01-29,quickplay,Europe,rialto,All,애쉬,DAMAGE,21.4,51.1
2026-01-29,quickplay,Europe,rialto,All,에코,DAMAGE,6.6,49.5
2026-01-29,quickplay,Europe,rialto,All,오리사,TANK,10.8,46.7
2026-01-29,quickplay,Europe,rialto,All,우양,SUPPORT,10.1,52.1
2026-01-29,quickplay,Europe,rialto,All,위도우메이커,DAMAGE,16.4,45.2
2026-01-29,quickplay,Europe,rialto,All,윈스턴,TANK,2.9,48.7
2026-01-29,quickplay,Europe,rialto,All,일리아리,SUPPORT,11.7,55.5
2026-01-29,quickplay,Europe,rialto,All,자리야,TANK,5.1,49.0
2026-01-29,quickplay,Europe,rialto,All,정커퀸,TANK,5.1,54.5
2026-01-29,quickplay,Europe,rialto,All,정크랫,DAMAGE,12.1,52.6
2026-01-29,quickplay,Europe,rialto,All,젠야타,SUPPORT,13.9,56.6
2026-01-29,quickplay,Europe,rialto,All,주노,SUPPORT,17.4,50.2
2026-01-29,quickplay,Europe,rialto,All,캐서디,DAMAGE,16.5,46.8
2026-01-29,quickplay,Europe,rialto,All,키리코,SUPPORT,21.0,46.7
2026-01-29,quickplay,Europe,rialto,All,토르비욘,DAMAGE,5.0,56.4
2026-01-29,quickplay,Europe,rialto,All,트레이서,DAMAGE,3.2,47.9
2026-01-29,quickplay,Europe,rialto,All,파라,DAMAGE,5.4,51.5
2026-01-29,quickplay,Europe,rialto,All,프레야,DAMAGE,7.6,43.8
2026-01-29,quickplay,Europe,rialto,All,한조,DAMAGE,14.4,50.4
2026-01-29,quickplay,Europe,rialto,All,해저드,TANK,3.0,48.2
2026-01-29,quickplay,Europe,shambali-monastery,All,D.Va,TANK,9.9,47.4
2026-01-29,quickplay,Europe,shambali-monastery,All,겐지,DAMAGE,12.3,52.2
2026-01-29,quickplay,Europe,shambali-monastery,All,둠피스트,TANK,11.3,48.7
2026-01-29,quickplay,Europe,shambali-monastery,All,라마트라,TANK,9.4,49.8
2026-01-29,quickplay,Europe,shambali-monastery,All,라이프위버,SUPPORT,14.2,47.4
2026-01-29,quickplay,Europe,shambali-monastery,All,라인하르트,TANK,14.4,55.5
2026-01-29,quickplay,Europe,shambali-monastery,All,레킹볼,TANK,3.7,51.3
2026-01-29,quickplay,Europe,shambali-monastery,All,로드호그,TANK,7.0,44.0
2026-01-29,quickplay,Europe,shambali-monastery,All,루시우,SUPPORT,7.0,53.5
2026-01-29,quickplay,Europe,shambali-monastery,All,리퍼,DAMAGE,7.6,52.1
2026-01-29,quickplay,Europe,shambali-monastery,All,마우가,TANK,4.7,47.7
2026-01-29,quickplay,Europe,shambali-monastery,All,메르시,SUPPORT,33.1,49.9
2026-01-29,quickplay,Europe,shambali-monastery,All,메이,DAMAGE,6.2,53.5
2026-01-29,quickplay,Europe,shambali-monastery,All,모이라,SUPPORT,19.2,48.2
2026-01-29,quickplay,Europe,shambali-monastery,All,바스티온,DAMAGE,15.3,50.7
2026-01-29,quickplay,Europe,shambali-monastery,All,바티스트,SUPPORT,7.9,48.2
2026-01-29,quickplay,Europe,shambali-monastery,All,벤데타,DAMAGE,12.3,54.7
2026-01-29,quickplay,Europe,shambali-monastery,All,벤처,DAMAGE,3.3,53.4
2026-01-29,quickplay,Europe,shambali-monastery,All,브리기테,SUPPORT,5.3,52.3
2026-01-29,quickplay,Europe,shambali-monastery,All,소전,DAMAGE,11.4,44.1
2026-01-29,quickplay,Europe,shambali-monastery,All,솔저: 76,DAMAGE,16.3,48.9
2026-01-29,quickplay,Europe,shambali-monastery,All,솜브라,DAMAGE,6.9,48.5
2026-01-29,quickplay,Europe,shambali-monastery,All,시그마,TANK,12.3,55.6
2026-01-29,quickplay,Europe,shambali-monastery,All,시메트라,DAMAGE,3.0,52.7
2026-01-29,quickplay,Europe,shambali-monastery,All,아나,SUPPORT,36.3,48.3
2026-01-29,quickplay,Europe,shambali-monastery,All,애쉬,DAMAGE,21.0,52.5
2026-01-29,quickplay,Europe,shambali-monastery,All,에코,DAMAGE,6.9,49.7
2026-01-29,quickplay,Europe,shambali-monastery,All,오리사,TANK,10.4,46.0
2026-01-29,quickplay,Europe,shambali-monastery,All,우양,SUPPORT,10.4,51.6
2026-01-29,quickplay,Europe,shambali-monastery,All,위도우메이커,DAMAGE,12.0,43.3
2026-01-29,quickplay,Europe,shambali-monastery,All,윈스턴,TANK,2.9,48.1
2026-01-29,quickplay,Europe,shambali-monastery,All,일리아리,SUPPORT,12.4,54.6
2026-01-29,quickplay,Europe,shambali-monastery,All,자리야,TANK,5.4,48.7
2026-01-29,quickplay,Europe,shambali-monastery,All,정커퀸,TANK,5.5,53.1
2026-01-29,quickplay,Europe,shambali-monastery,All,정크랫,DAMAGE,12.6,52.0
2026-01-29,quickplay,Europe,shambali-monastery,All,젠야타,SUPPORT,14.9,55.7
2026-01-29,quickplay,Europe,shambali-monastery,All,주노,SUPPORT,18.1,49.9
2026-01-29,quickplay,Europe,shambali-monastery,All,캐서디,DAMAGE,17.2,47.3
2026-01-29,quickplay,Europe,shambali-monastery,All,키리코,SUPPORT,21.3,46.7
2026-01-29,quickplay,Europe,shambali-monastery,All,토르비욘,DAMAGE,5.2,56.7
2026-01-29,quickplay,Europe,shambali-monastery,All,트레이서,DAMAGE,3.4,45.7
2026-01-29,quickplay,Europe,shambali-monastery,All,파라,DAMAGE,4.6,49.6
2026-01-29,quickplay,Europe,shambali-monastery,All,프레야,DAMAGE,7.9,43.3
2026-01-29,quickplay,Europe,shambali-monastery,All,한조,DAMAGE,14.4,51.8
2026-01-29,quickplay,Europe,shambali-monastery,All,해저드,TANK,3.1,45.8
2026-01-29,quickplay,Europe,circuit-royal,All,D.Va,TANK,9.8,46.7
2026-01-29,quickplay,Europe,circuit-royal,All,겐지,DAMAGE,11.8,50.2
2026-01-29,quickplay,Europe,circuit-royal,All,둠피스트,TANK,11.2,48.7
2026-01-29,quickplay,Europe,circuit-royal,All,라마트라,TANK,8.4,49.3
2026-01-29,quickplay,Europe,circuit-royal,All,라이프위버,SUPPORT,14.6,47.7
2026-01-29,quickplay,Europe,circuit-royal,All,라인하르트,TANK,14.2,55.2
2026-01-29,quickplay,Europe,circuit-royal,All,레킹볼,TANK,3.5,49.6
2026-01-29,quickplay,Europe,circuit-royal,All,로드호그,TANK,6.5,41.4
2026-01-29,quickplay,Europe,circuit-royal,All,루시우,SUPPORT,6.4,51.8
2026-01-29,quickplay,Europe,circuit-royal,All,리퍼,DAMAGE,6.6,51.9
2026-01-29,quickplay,Europe,circuit-royal,All,마우가,TANK,4.7,47.5
2026-01-29,quickplay,Europe,circuit-royal,All,메르시,SUPPORT,33.8,49.5
2026-01-29,quickplay,Europe,circuit-royal,All,메이,DAMAGE,5.8,54.4
2026-01-29,quickplay,Europe,circuit-royal,All,모이라,SUPPORT,18.0,48.8
2026-01-29,quickplay,Europe,circuit-royal,All,바스티온,DAMAGE,15.7,50.6
2026-01-29,quickplay,Europe,circuit-royal,All,바티스트,SUPPORT,8.1,47.9
2026-01-29,quickplay,Europe,circuit-royal,All,벤데타,DAMAGE,10.7,53.7
2026-01-29,quickplay,Europe,circuit-royal,All,벤처,DAMAGE,2.7,52.2
2026-01-29,quickplay,Europe,circuit-royal,All,브리기테,SUPPORT,4.3,51.8
2026-01-29,quickplay,Europe,circuit-royal,All,소전,DAMAGE,11.9,46.3
2026-01-29,quickplay,Europe,circuit-royal,All,솔저: 76,DAMAGE,16.4,49.3
2026-01-29,quickplay,Europe,circuit-royal,All,솜브라,DAMAGE,6.3,48.2
2026-01-29,quickplay,Europe,circuit-royal,All,시그마,TANK,15.9,58.4
2026-01-29,quickplay,Europe,circuit-royal,All,시메트라,DAMAGE,2.6,52.6
