date,game_mode,region,map,tier,hero,role,pick_rate,win_rate
2026-01-29,quickplay,Americas,esperanca,All,메이,DAMAGE,7.2,53.1
2026-01-29,quickplay,Americas,esperanca,All,모이라,SUPPORT,23.6,50.1
2026-01-29,quickplay,Americas,esperanca,All,바스티온,DAMAGE,16.1,50.3
2026-01-29,quickplay,Americas,esperanca,All,바티스트,SUPPORT,7.5,47.0
2026-01-29,quickplay,Americas,esperanca,All,벤데타,DAMAGE,16.0,54.5
2026-01-29,quickplay,Americas,esperanca,All,벤처,DAMAGE,4.2,51.7
2026-01-29,quickplay,Americas,esperanca,All,브리기테,SUPPORT,7.3,51.9
2026-01-29,quickplay,Americas,esperanca,All,소전,DAMAGE,11.4,44.9
2026-01-29,quickplay,Americas,esperanca,All,솔저: 76,DAMAGE,17.6,51.3
2026-01-29,quickplay,Americas,esperanca,All,솜브라,DAMAGE,9.2,50.4
2026-01-29,quickplay,Americas,esperanca,All,시그마,TANK,8.6,52.7
2026-01-29,quickplay,Americas,esperanca,All,시메트라,DAMAGE,2.7,51.8
2026-01-29,quickplay,Americas,esperanca,All,아나,SUPPORT,27.7,47.5
2026-01-29,quickplay,Americas,esperanca,All,애쉬,DAMAGE,16.4,49.8
2026-01-29,quickplay,Americas,esperanca,All,에코,DAMAGE,7.8,50.0
2026-01-29,quickplay,Americas,esperanca,All,오리사,TANK,10.4,45.0
2026-01-29,quickplay,Americas,esperanca,All,우양,SUPPORT,10.9,50.8
2026-01-29,quickplay,Americas,esperanca,All,위도우메이커,DAMAGE,7.1,44.8
2026-01-29,quickplay,Americas,esperanca,All,윈스턴,TANK,4.0,50.7
2026-01-29,quickplay,Americas,esperanca,All,일리아리,SUPPORT,9.0,52.9
2026-01-29,quickplay,Americas,esperanca,All,자리야,TANK,4.9,46.1
2026-01-29,quickplay,Americas,esperanca,All,정커퀸,TANK,7.6,55.6
2026-01-29,quickplay,Americas,esperanca,All,정크랫,DAMAGE,11.0,50.0
2026-01-29,quickplay,Americas,esperanca,All,젠야타,SUPPORT,13.2,54.7
2026-01-29,quickplay,Americas,esperanca,All,주노,SUPPORT,23.4,51.1
2026-01-29,quickplay,Americas,esperanca,All,캐서디,DAMAGE,18.5,47.6
2026-01-29,quickplay,Americas,esperanca,All,키리코,SUPPORT,22.1,46.5
2026-01-29,quickplay,Americas,esperanca,All,토르비욘,DAMAGE,4.8,55.2
2026-01-29,quickplay,Americas,esperanca,All,트레이서,DAMAGE,5.7,47.8
2026-01-29,quickplay,Americas,esperanca,All,파라,DAMAGE,4.7,50.6
2026-01-29,quickplay,Americas,esperanca,All,프레야,DAMAGE,7.5,44.9
2026-01-29,quickplay,Americas,esperanca,All,한조,DAMAGE,10.3,49.2
2026-01-29,quickplay,Americas,esperanca,All,해저드,TANK,3.6,47.2
2026-01-29,quickplay,Americas,colosseo,All,D.Va,TANK,10.8,47.2
2026-01-29,quickplay,Americas,colosseo,All,겐지,DAMAGE,11.7,51.8
2026-01-29,quickplay,Americas,colosseo,All,둠피스트,TANK,10.7,51.0
2026-01-29,quickplay,Americas,colosseo,All,라마트라,TANK,9.2,49.6
2026-01-29,quickplay,Americas,colosseo,All,라이프위버,SUPPORT,13.3,47.6
2026-01-29,quickplay,Americas,colosseo,All,라인하르트,TANK,13.8,56.0
2026-01-29,quickplay,Americas,colosseo,All,레킹볼,TANK,4.5,51.4
2026-01-29,quickplay,Americas,colosseo,All,로드호그,TANK,6.5,43.7
2026-01-29,quickplay,Americas,colosseo,All,루시우,SUPPORT,10.5,55.2
2026-01-29,quickplay,Americas,colosseo,All,리퍼,DAMAGE,9.2,53.4
2026-01-29,quickplay,Americas,colosseo,All,마우가,TANK,5.4,49.4
2026-01-29,quickplay,Americas,colosseo,All,메르시,SUPPORT,30.6,50.8
2026-01-29,quickplay,Americas,colosseo,All,메이,DAMAGE,7.2,52.7
2026-01-29,quickplay,Americas,colosseo,All,모이라,SUPPORT,22.4,48.6
2026-01-29,quickplay,Americas,colosseo,All,바스티온,DAMAGE,15.9,48.4
2026-01-29,quickplay,Americas,colosseo,All,바티스트,SUPPORT,7.3,46.1
2026-01-29,quickplay,Americas,colosseo,All,벤데타,DAMAGE,15.7,56.6
2026-01-29,quickplay,Americas,colosseo,All,벤처,DAMAGE,3.9,53.3
2026-01-29,quickplay,Americas,colosseo,All,브리기테,SUPPORT,6.8,52.9
2026-01-29,quickplay,Americas,colosseo,All,소전,DAMAGE,11.3,46.1
2026-01-29,quickplay,Americas,colosseo,All,솔저: 76,DAMAGE,16.5,49.5
2026-01-29,quickplay,Americas,colosseo,All,솜브라,DAMAGE,8.7,50.8
2026-01-29,quickplay,Americas,colosseo,All,시그마,TANK,9.0,52.2
2026-01-29,quickplay,Americas,colosseo,All,시메트라,DAMAGE,2.6,49.8
2026-01-29,quickplay,Americas,colosseo,All,아나,SUPPORT,32.3,47.3
2026-01-29,quickplay,Americas,colosseo,All,애쉬,DAMAGE,17.7,49.1
2026-01-29,quickplay,Americas,colosseo,All,에코,DAMAGE,7.1,50.6
2026-01-29,quickplay,Americas,colosseo,All,오리사,TANK,10.4,44.1
2026-01-29,quickplay,Americas,colosseo,All,우양,SUPPORT,10.5,52.1
2026-01-29,quickplay,Americas,colosseo,All,위도우메이커,DAMAGE,10.7,45.5
2026-01-29,quickplay,Americas,colosseo,All,윈스턴,TANK,3.7,51.7
2026-01-29,quickplay,Americas,colosseo,All,일리아리,SUPPORT,8.8,53.3
2026-01-29,quickplay,Americas,colosseo,All,자리야,TANK,5.1,45.9
2026-01-29,quickplay,Americas,colosseo,All,정커퀸,TANK,7.6,56.0
2026-01-29,quickplay,Americas,colosseo,All,정크랫,DAMAGE,11.4,50.8
2026-01-29,quickplay,Americas,colosseo,All,젠야타,SUPPORT,14.0,55.7
2026-01-29,quickplay,Americas,colosseo,All,주노,SUPPORT,22.0,50.4
2026-01-29,quickplay,Americas,colosseo,All,캐서디,DAMAGE,17.0,46.4
2026-01-29,quickplay,Americas,colosseo,All,키리코,SUPPORT,21.5,45.7
2026-01-29,quickplay,Americas,colosseo,All,토르비욘,DAMAGE,4.7,53.4
2026-01-29,quickplay,Americas,colosseo,All,트레이서,DAMAGE,5.2,49.8
2026-01-29,quickplay,Americas,colosseo,All,파라,DAMAGE,4.6,50.9
2026-01-29,quickplay,Americas,colosseo,All,프레야,DAMAGE,7.4,44.9
2026-01-29,quickplay,Americas,colosseo,All,한조,DAMAGE,11.6,50.2
2026-01-29,quickplay,Americas,colosseo,All,해저드,TANK,3.4,48.4
